job_id,customer_id,device_id,issue_type,job_status,received_date,promised_date,completed_date,technician_id,technician_name,repair_notes,estimated_cost,actual_cost
JOB00762,CUST0260,DEV007,Overheating,Cancelled,2024-02-04,2024-02-09,2024-02-08,T007,Meena Reddy,,1497.8,
JOB00778,CUST0121,DEV016,Charging Port Fault,Completed,2024-03-09,2024-03-14,2024-03-13,T002,Suresh Rao,,7163.19,3206.67
JOB00495,CUST0261,DEV009,Software Crash,Completed,2024-03-06,2024-03-11,2024-03-15,T008,Arjun Iyer,,5643.48,3738.42
JOB00338,CUST0133,DEV041,Water Damage,Completed,2024-01-16,2024-01-21,2024-01-21,T006,Deepak Sharma,Customer follow-up pending,4665.0,196.14
JOB01123,CUST0001,DEV008,Overheating,Completed,2024-02-02,2024-02-07,2024-02-05,T004,Amit Patel,Spare part ordered,7743.96,2351.7
JOB01102,CUST0087,DEV043,Camera Not Working,Completed,2024-02-23,2024-02-28,2024-02-24,T005,Kavitha Nair,,1791.93,1600.58
JOB00569,CUST0152,DEV006,Hinge Broken,Cancelled,2024-02-13,2024-02-18,2024-02-16,T007,Meena Reddy,Customer follow-up pending,1483.36,
JOB00853,CUST0101,DEV009,Speaker Problem,Completed,2024-01-19,2024-01-24,2024-01-23,T003,Priya Singh,,2401.94,5592.88
JOB01414,CUST0148,DEV040,Speaker Problem,Completed,2024-01-02,2024-01-07,2024-01-05,T005,Kavitha Nair,Customer follow-up pending,2916.04,8448.54
JOB00776,CUST0190,DEV017,Overheating,In Progress,2024-02-07,2024-02-12,,T006,Deepak Sharma,Customer informed,4433.44,
JOB00227,CUST0143,DEV013,Screen Damage,In Progress,2024-03-09,2024-03-14,,T002,Suresh Rao,Spare part ordered,7811.55,
JOB00992,CUST0177,DEV028,Hard Disk Failure,Completed,2024-01-10,2024-01-15,2024-01-15,T006,Deepak Sharma,Customer informed,7208.47,2823.14
JOB00533,CUST0161,DEV027,Charging Port Fault,Completed,2024-01-29,2024-02-03,2024-01-31,T001,Rajesh Kumar,Customer follow-up pending,1961.9,7929.06
JOB00368,CUST0057,DEV018,Wi-Fi Not Connecting,Completed,2024-01-22,2024-01-27,2024-01-27,T008,,Under warranty,709.81,1284.98
JOB00259,CUST0156,DEV011,Software Crash,Completed,2024-01-18,2024-01-23,2024-01-21,T007,Meena Reddy,,4002.15,1118.03
JOB00548,CUST0217,DEV030,Water Damage,Completed,2024-03-14,2024-03-19,2024-03-16,T005,Kavitha Nair,Under warranty,2320.26,963.64
JOB01474,CUST0121,DEV012,Hinge Broken,Completed,2024-03-17,2024-03-22,2024-03-19,T001,Rajesh Kumar,,6315.93,3194.13
JOB01495,CUST0244,DEV042,Water Damage,Completed,2024-02-15,2024-02-20,2024-02-18,T007,Meena Reddy,Customer follow-up pending,1783.52,5483.17
JOB00850,CUST0183,DEV039,Hard Disk Failure,Completed,2024-01-21,2024-01-26,2024-01-26,T003,Priya Singh,Returned to customer,7198.07,965.3
JOB00019,CUST0043,DEV019,Wi-Fi Not Connecting,Completed,2024-02-02,2024-02-07,2024-02-05,T007,Meena Reddy,,1119.06,213.67
JOB00063,CUST0102,DEV030,Hard Disk Failure,Completed,2024-03-07,2024-03-12,2024-03-10,T002,Suresh Rao,Out of warranty,3888.04,6180.76
JOB01098,CUST0095,DEV043,Hinge Broken,Completed,2024-02-20,2024-02-25,2024-02-22,T005,Kavitha Nair,,2064.04,169.92
JOB00889,CUST0199,DEV017,Hard Disk Failure,Completed,2024-02-03,2024-02-08,2024-02-06,T006,Deepak Sharma,Out of warranty,2697.21,3310.11
JOB00410,CUST0212,DEV020,Overheating,Completed,2024-01-21,2024-01-26,2024-02-01,T008,Arjun Iyer,,5790.82,4211.76
JOB00407,CUST0156,DEV006,Charging Port Fault,Completed,2024-03-11,2024-03-16,2024-03-17,T002,Suresh Rao,,409.34,1911.14
JOB00041,CUST0293,DEV009,Wi-Fi Not Connecting,In Progress,2024-01-13,2024-01-18,,T004,Amit Patel,Out of warranty,4531.65,
JOB01452,CUST0076,DEV041,Speaker Problem,Completed,2024-01-11,2024-01-16,2024-01-14,T005,Kavitha Nair,,2256.62,1928.97
JOB00143,CUST0092,DEV039,Hinge Broken,Completed,2024-03-19,2024-03-24,2024-03-26,T008,Arjun Iyer,,812.66,8316.64
JOB00614,CUST0079,DEV007,Hard Disk Failure,Completed,2024-01-31,2024-02-05,2024-02-05,T002,,,1658.83,402.99
JOB01387,CUST0054,DEV036,Keyboard Fault,Completed,2024-02-17,2024-02-22,2024-02-20,T005,Kavitha Nair,Customer informed,2687.89,7048.6
JOB00033,CUST0181,DEV034,Water Damage,Completed,2024-02-03,2024-02-08,2024-02-07,T001,Rajesh Kumar,Spare part ordered,3311.66,6776.77
JOB00942,CUST0094,DEV029,Hinge Broken,Pending,2024-03-03,2024-03-08,,T001,Rajesh Kumar,Returned to customer,7107.71,
JOB00826,CUST0100,DEV019,Power Not Turning On,Completed,2024-01-04,2024-01-09,2024-01-10,T006,Deepak Sharma,,2740.34,5105.75
JOB00842,CUST0106,DEV025,Wi-Fi Not Connecting,Cancelled,2024-01-12,2024-01-17,2024-01-15,T002,Suresh Rao,,1149.29,
JOB00601,CUST0223,DEV021,Power Not Turning On,Completed,2024-01-26,2024-01-31,2024-01-31,T006,Deepak Sharma,,4089.48,8913.8
JOB00404,CUST0108,DEV029,Software Crash,Completed,2024-02-17,2024-02-22,2024-02-21,T001,Rajesh Kumar,Customer informed,4098.44,5980.81
JOB01339,CUST0029,DEV025,Software Crash,Completed,2024-01-07,2024-01-12,2024-01-09,T001,Rajesh Kumar,Under warranty,2529.96,8745.78
JOB00171,CUST0022,DEV007,Hinge Broken,Completed,2024-02-25,2024-03-01,2024-03-01,T006,Deepak Sharma,Customer follow-up pending,2283.28,1019.75
JOB00011,CUST0083,DEV042,Power Not Turning On,Completed,2024-01-03,2024-01-08,2024-01-08,T007,Meena Reddy,Under warranty,5110.42,496.84
JOB00324,CUST0090,DEV033,Screen Damage,Completed,2024-02-13,2024-02-18,2024-02-18,T002,Suresh Rao,Out of warranty,1141.37,2133.25
JOB00297,CUST0226,DEV004,Speaker Problem,Completed,2024-01-07,2024-01-12,2024-01-10,T003,Priya Singh,Customer informed,3867.93,1597.46
JOB01233,CUST0269,DEV001,Overheating,In Progress,2024-03-21,2024-03-26,,T003,Priya Singh,Returned to customer,604.6,
JOB00029,CUST0287,DEV038,Keyboard Fault,Completed,2024-02-05,2024-02-10,2024-02-12,T006,Deepak Sharma,,4684.27,2460.8
JOB00941,CUST0183,DEV031,Overheating,In Progress,2024-01-22,2024-01-27,,T008,Arjun Iyer,Returned to customer,7461.35,
JOB00599,CUST0063,DEV001,Keyboard Fault,Completed,2024-02-12,2024-02-17,2024-02-14,T001,Rajesh Kumar,Out of warranty,4580.8,3562.48
JOB01486,CUST0149,DEV015,Power Not Turning On,Completed,2024-01-16,2024-01-21,2024-01-18,T005,Kavitha Nair,Spare part ordered,1914.06,3560.5
JOB01409,CUST0120,DEV021,Power Not Turning On,Completed,2024-01-11,2024-01-16,2024-01-14,T005,Kavitha Nair,Customer informed,7165.16,6051.72
JOB00110,CUST0225,DEV040,Software Crash,Pending,2024-02-28,2024-03-04,,T006,Deepak Sharma,,3357.96,
JOB01310,CUST0082,DEV043,Motherboard Failure,In Progress,2024-03-21,2024-03-26,,T001,Rajesh Kumar,Customer follow-up pending,941.61,
JOB00550,CUST0245,DEV021,Motherboard Failure,Completed,2024-02-18,2024-02-23,2024-02-23,T007,Meena Reddy,Out of warranty,2305.37,1073.94
JOB01459,CUST0157,DEV033,Battery Issue,In Progress,2024-01-24,2024-01-29,,T006,Deepak Sharma,Under warranty,2720.15,
JOB00694,CUST0146,DEV027,Water Damage,Completed,2024-03-14,2024-03-19,2024-03-18,T003,Priya Singh,Under warranty,7035.96,287.28
JOB00805,CUST0150,DEV020,Hard Disk Failure,Completed,2024-03-13,2024-03-18,2024-03-18,T003,Priya Singh,,5762.01,6108.52
JOB00825,CUST0146,DEV023,Motherboard Failure,In Progress,2024-02-28,2024-03-04,,T003,Priya Singh,Customer informed,6584.56,
JOB01389,CUST0052,DEV015,Hinge Broken,Completed,2024-02-22,2024-02-27,2024-02-29,T006,Deepak Sharma,Under warranty,2371.88,7800.97
JOB00470,CUST0145,DEV019,Hard Disk Failure,Completed,2024-03-11,2024-03-16,2024-03-20,T004,Amit Patel,Under warranty,2722.66,7152.81
JOB01134,CUST0284,DEV027,Wi-Fi Not Connecting,Completed,2024-01-01,2024-01-06,2024-01-08,T006,Deepak Sharma,,2159.11,7270.65
JOB00249,CUST0209,DEV008,RAM Issue,Completed,2024-01-16,2024-01-21,2024-01-19,T006,Deepak Sharma,Returned to customer,5696.9,5080.62
JOB00474,CUST0018,DEV008,Speaker Problem,Completed,2024-03-03,2024-03-08,2024-03-06,T007,Meena Reddy,Under warranty,5291.82,3472.04
JOB00421,CUST0111,DEV003,Hinge Broken,Completed,2024-02-26,2024-03-02,2024-03-05,T004,Amit Patel,Spare part ordered,3246.82,2878.67
JOB00910,CUST0293,DEV035,Charging Port Fault,Completed,2024-01-07,2024-01-12,2024-01-14,T006,Deepak Sharma,Out of warranty,2943.77,4909.21
JOB01064,CUST0126,DEV010,Hinge Broken,Completed,2024-02-07,2024-02-12,2024-02-10,T002,Suresh Rao,,809.36,2751.47
JOB00517,CUST0003,DEV013,Overheating,Cancelled,2024-03-12,2024-03-17,2024-03-15,T005,Kavitha Nair,Spare part ordered,7304.62,
JOB00663,CUST0042,DEV036,Software Crash,In Progress,2024-02-04,2024-02-09,,T003,Priya Singh,Spare part ordered,477.68,
JOB00851,CUST0058,DEV031,Software Crash,Completed,2024-03-09,2024-03-14,2024-03-14,T007,Meena Reddy,Customer informed,2629.16,4304.96
JOB01144,CUST0003,DEV019,Software Crash,Completed,2024-02-27,2024-03-03,2024-02-29,T001,Rajesh Kumar,Under warranty,445.63,6572.83
JOB00078,CUST0050,DEV007,Hard Disk Failure,Completed,2024-03-09,2024-03-14,2024-03-15,T004,,Out of warranty,4304.3,2351.55
JOB00283,CUST0181,DEV027,Wi-Fi Not Connecting,Completed,2024-02-28,2024-03-04,2024-03-05,T006,Deepak Sharma,Under warranty,5115.22,7150.52
JOB00745,CUST0187,DEV026,Screen Damage,Completed,2024-02-05,2024-02-10,2024-02-08,T005,Kavitha Nair,Customer informed,6932.85,8359.04
JOB00917,CUST0115,DEV005,Motherboard Failure,Completed,2024-01-15,2024-01-20,2024-01-20,T002,Suresh Rao,,2753.55,8500.0
JOB00585,CUST0079,DEV002,Wi-Fi Not Connecting,Completed,2024-03-14,2024-03-19,2024-03-18,T002,Suresh Rao,,5148.81,7031.67
JOB00656,CUST0003,DEV024,RAM Issue,Completed,2024-03-13,2024-03-18,2024-03-18,T007,Meena Reddy,,4070.17,7516.77
JOB01450,CUST0061,DEV006,Camera Not Working,Completed,2024-02-02,2024-02-07,2024-02-05,T003,Priya Singh,Returned to customer,7538.54,5060.03
JOB00573,CUST0297,DEV007,Screen Damage,Completed,2024-01-25,2024-01-30,2024-01-30,T004,Amit Patel,,1885.87,2006.4
JOB00262,CUST0014,DEV041,Keyboard Fault,Completed,2024-01-13,2024-01-18,2024-01-18,T007,Meena Reddy,Customer informed,5357.67,2341.38
JOB00702,CUST0291,DEV032,Software Crash,Completed,2024-01-22,2024-01-27,2024-02-03,T004,Amit Patel,Spare part ordered,7411.22,6047.94
JOB01076,CUST0051,DEV035,Water Damage,In Progress,2024-02-22,2024-02-27,,T006,Deepak Sharma,,4619.27,
JOB01350,CUST0218,DEV005,Charging Port Fault,Completed,2024-01-22,2024-01-27,2024-01-25,T002,Suresh Rao,,2868.77,3956.24
JOB00610,CUST0048,DEV017,RAM Issue,Completed,2024-01-11,2024-01-16,2024-01-14,T005,Kavitha Nair,Out of warranty,5620.73,815.03
JOB00831,CUST0150,DEV002,Charging Port Fault,Cancelled,2024-02-10,2024-02-15,2024-02-13,T002,Suresh Rao,Out of warranty,1636.29,
JOB01224,CUST0054,DEV017,Overheating,Completed,2024-01-10,2024-01-15,2024-01-14,T003,Priya Singh,Under warranty,767.48,5199.97
JOB00576,CUST0059,DEV012,Software Crash,Completed,2024-02-17,2024-02-22,2024-02-20,T007,Meena Reddy,,2423.22,5987.51
JOB00023,CUST0052,DEV014,Water Damage,In Progress,2024-02-13,2024-02-18,,T007,Meena Reddy,Customer informed,1453.76,
JOB00528,CUST0097,DEV005,Charging Port Fault,Completed,2024-02-24,2024-02-29,2024-03-03,T002,Suresh Rao,Spare part ordered,5849.59,1365.03
JOB01095,CUST0101,DEV028,RAM Issue,Cancelled,2024-02-28,2024-03-04,2024-03-01,T001,Rajesh Kumar,,547.21,
JOB00634,CUST0089,DEV037,Overheating,Completed,2024-03-15,2024-03-20,2024-03-21,T006,Deepak Sharma,,4523.41,2814.4
JOB01448,CUST0154,DEV042,Screen Damage,Completed,2024-02-25,2024-03-01,2024-03-04,T008,Arjun Iyer,Out of warranty,5794.78,5172.84
JOB00449,CUST0109,DEV004,Hard Disk Failure,Completed,2024-01-25,2024-01-30,2024-01-30,T003,Priya Singh,Spare part ordered,6973.22,1620.22
JOB00752,CUST0284,DEV012,Hard Disk Failure,Completed,2024-01-24,2024-01-29,2024-01-30,T002,Suresh Rao,Customer informed,6180.44,7130.32
JOB00312,CUST0153,DEV021,Wi-Fi Not Connecting,Completed,2024-02-27,2024-03-03,2024-03-03,T008,Arjun Iyer,Customer follow-up pending,2862.41,8275.29
JOB00605,CUST0063,DEV024,Wi-Fi Not Connecting,Completed,2024-01-04,2024-01-09,2024-01-07,T002,Suresh Rao,Customer informed,1282.13,8942.83
JOB00434,CUST0065,DEV006,Charging Port Fault,Completed,2024-01-31,2024-02-05,2024-02-07,T004,Amit Patel,,5854.92,2906.45
JOB00422,CUST0081,DEV004,RAM Issue,Pending,2024-01-26,2024-01-31,,T007,,Returned to customer,7288.3,
JOB00633,CUST0290,DEV023,Speaker Problem,Completed,2024-02-24,2024-02-29,2024-03-01,T007,Meena Reddy,Spare part ordered,7165.66,8293.72
JOB01061,CUST0196,DEV025,Camera Not Working,Completed,2024-01-04,2024-01-09,2024-01-10,T006,Deepak Sharma,,6245.56,6790.58
JOB00487,CUST0093,DEV008,Water Damage,Completed,2024-03-11,2024-03-16,2024-03-15,T002,Suresh Rao,Returned to customer,6268.95,1445.02
JOB01360,CUST0243,DEV033,Camera Not Working,Completed,2024-02-24,2024-02-29,2024-02-27,T002,Suresh Rao,Under warranty,2375.06,2401.38
JOB01068,CUST0222,DEV033,Screen Damage,Pending,2024-01-20,2024-01-25,,T002,Suresh Rao,,2775.19,
JOB00740,CUST0160,DEV034,Keyboard Fault,In Progress,2024-03-18,2024-03-23,,T002,Suresh Rao,Under warranty,7574.82,
JOB00024,CUST0003,DEV006,Power Not Turning On,Pending,2024-03-01,2024-03-06,,T003,Priya Singh,,887.5,
JOB00623,CUST0117,DEV034,Water Damage,In Progress,2024-01-19,2024-01-24,,T003,Priya Singh,Spare part ordered,2575.9,
JOB01463,CUST0155,DEV021,Hinge Broken,Completed,2024-01-28,2024-02-02,2024-01-30,T005,Kavitha Nair,Customer informed,3731.88,3801.95
JOB01478,CUST0262,DEV012,Overheating,In Progress,2024-01-16,2024-01-21,,T008,Arjun Iyer,Under warranty,6672.17,
JOB01188,CUST0108,DEV034,Power Not Turning On,In Progress,2024-02-07,2024-02-12,,T005,Kavitha Nair,Customer informed,1103.46,
JOB00720,CUST0018,DEV018,Hard Disk Failure,Completed,2024-02-18,2024-02-23,2024-02-24,T002,Suresh Rao,Customer follow-up pending,6923.47,827.26
JOB00010,CUST0061,DEV043,Speaker Problem,In Progress,2024-02-12,2024-02-17,,T007,Meena Reddy,,5466.79,
JOB01153,CUST0231,DEV005,Overheating,Completed,2024-02-11,2024-02-16,2024-02-15,T002,Suresh Rao,Customer follow-up pending,7943.46,3138.48
JOB00644,CUST0114,DEV011,Water Damage,Completed,2024-03-01,2024-03-06,2024-03-07,T004,,,3065.25,2585.35
JOB00940,CUST0069,DEV041,Software Crash,Cancelled,2024-02-01,2024-02-06,2024-02-03,T005,Kavitha Nair,,957.14,
JOB01297,CUST0142,DEV032,Camera Not Working,Completed,2024-02-21,2024-02-26,2024-02-27,T004,Amit Patel,,1617.46,4855.47
JOB01357,CUST0032,DEV005,Wi-Fi Not Connecting,In Progress,2024-02-01,2024-02-06,,T007,Meena Reddy,Customer follow-up pending,2765.82,
JOB00229,CUST0102,DEV020,Software Crash,In Progress,2024-01-28,2024-02-02,,T002,Suresh Rao,,5983.92,
JOB01379,CUST0008,DEV034,Speaker Problem,Completed,2024-03-12,2024-03-17,2024-03-16,T007,Meena Reddy,Spare part ordered,3885.33,8955.81
JOB00352,CUST0228,DEV006,RAM Issue,Completed,2024-02-21,2024-02-26,2024-02-22,T006,Deepak Sharma,Returned to customer,3608.74,3822.19
JOB00167,CUST0176,DEV006,Charging Port Fault,In Progress,2024-03-04,2024-03-09,,T003,Priya Singh,,6208.87,
JOB00580,CUST0238,DEV027,Hinge Broken,Pending,2024-01-01,2024-01-06,,T007,Meena Reddy,Out of warranty,4158.97,
JOB00911,CUST0223,DEV033,Water Damage,Completed,2024-03-06,2024-03-11,2024-03-10,T003,Priya Singh,Customer informed,7303.16,1023.06
JOB01283,CUST0269,DEV009,Hinge Broken,Completed,2024-01-02,2024-01-07,2024-01-07,T006,Deepak Sharma,Customer follow-up pending,3129.5,301.47
JOB00632,CUST0258,DEV043,RAM Issue,Completed,2024-01-12,2024-01-17,2024-01-17,T003,Priya Singh,,4764.75,864.35
JOB01048,CUST0095,DEV025,Wi-Fi Not Connecting,Completed,2024-01-04,2024-01-09,2024-01-08,T008,Arjun Iyer,Spare part ordered,3727.52,7230.89
JOB00210,CUST0278,DEV037,RAM Issue,Completed,2024-01-11,2024-01-16,2024-01-16,T004,Amit Patel,Returned to customer,5938.93,635.08
JOB00459,CUST0185,DEV016,Speaker Problem,In Progress,2024-01-22,2024-01-27,,T004,Amit Patel,Spare part ordered,1022.66,
JOB01472,CUST0108,DEV021,Software Crash,Completed,2024-01-16,2024-01-21,2024-01-21,T004,Amit Patel,Spare part ordered,6200.07,2075.91
JOB00142,CUST0174,DEV035,Software Crash,Completed,2024-01-17,2024-01-22,2024-01-21,T001,Rajesh Kumar,Customer informed,1026.23,626.13
JOB01082,CUST0183,DEV043,Wi-Fi Not Connecting,Completed,2024-01-06,2024-01-11,2024-01-10,T002,Suresh Rao,Spare part ordered,7907.84,5587.12
JOB00589,CUST0036,DEV025,Hinge Broken,In Progress,2024-02-27,2024-03-03,,T006,Deepak Sharma,Under warranty,2530.29,
JOB00363,CUST0165,DEV022,Speaker Problem,Completed,2024-03-17,2024-03-22,2024-03-26,T008,Arjun Iyer,Customer informed,4948.54,187.87
JOB00821,CUST0164,DEV034,Software Crash,Pending,2024-02-08,2024-02-13,,T002,Suresh Rao,Out of warranty,4653.87,
JOB00175,CUST0112,DEV039,Motherboard Failure,Completed,2024-01-16,2024-01-21,2024-01-19,T002,Suresh Rao,Under warranty,7188.81,6306.53
JOB01126,CUST0167,DEV027,Overheating,Completed,2024-02-26,2024-03-02,2024-02-29,T005,Kavitha Nair,Under warranty,1812.9,3275.63
JOB00709,CUST0220,DEV019,Charging Port Fault,Cancelled,2024-01-12,2024-01-17,2024-01-21,T004,Amit Patel,Customer informed,3587.69,
JOB00947,CUST0017,DEV009,Power Not Turning On,Completed,2024-03-14,2024-03-19,2024-03-15,T001,Rajesh Kumar,,3229.5,6303.3
JOB00378,CUST0006,DEV030,Overheating,In Progress,2024-02-24,2024-02-29,,T008,Arjun Iyer,Spare part ordered,2849.01,
JOB01328,CUST0001,DEV022,Charging Port Fault,Pending,2024-01-06,2024-01-11,,T004,Amit Patel,Returned to customer,4539.09,
JOB01122,CUST0211,DEV038,Camera Not Working,Completed,2024-02-01,2024-02-06,2024-02-03,T005,Kavitha Nair,Spare part ordered,5713.85,2406.74
JOB00155,CUST0202,DEV041,Keyboard Fault,Completed,2024-02-21,2024-02-26,2024-02-25,T007,Meena Reddy,,1847.49,1684.68
JOB00922,CUST0180,DEV030,Speaker Problem,Completed,2024-02-20,2024-02-25,2024-02-24,T001,Rajesh Kumar,Out of warranty,1634.91,1869.9
JOB00692,CUST0186,DEV042,Software Crash,In Progress,2024-02-27,2024-03-03,,T004,Amit Patel,Out of warranty,4640.87,
JOB00183,CUST0206,DEV004,Motherboard Failure,Completed,2024-02-16,2024-02-21,2024-02-21,T002,Suresh Rao,,6131.53,2716.13
JOB00964,CUST0069,DEV018,Speaker Problem,Completed,2024-03-03,2024-03-08,2024-03-07,T004,,Under warranty,4001.27,6042.23
JOB01294,CUST0047,DEV032,Charging Port Fault,Completed,2024-03-07,2024-03-12,2024-03-12,T007,Meena Reddy,Returned to customer,3692.54,1460.97
JOB00359,CUST0285,DEV029,Screen Damage,Cancelled,2024-02-29,2024-03-05,2024-03-02,T001,Rajesh Kumar,Under warranty,204.23,
JOB01135,CUST0206,DEV043,Power Not Turning On,Completed,2024-01-13,2024-01-18,2024-01-21,T006,Deepak Sharma,Out of warranty,7144.01,3023.73
JOB01108,CUST0035,DEV015,Power Not Turning On,In Progress,2024-03-12,2024-03-17,,T008,Arjun Iyer,,2713.27,
JOB00253,CUST0087,DEV005,Keyboard Fault,Completed,2024-02-13,2024-02-18,2024-02-19,T004,Amit Patel,,1157.54,7567.27
JOB00659,CUST0027,DEV039,Water Damage,Completed,2024-01-03,2024-01-08,2024-01-09,T006,Deepak Sharma,Customer follow-up pending,7393.73,2374.73
JOB00816,CUST0154,DEV037,Screen Damage,Completed,2024-01-15,2024-01-20,2024-01-17,T007,Meena Reddy,,7939.45,2377.97
JOB01225,CUST0204,DEV030,RAM Issue,Completed,2024-03-12,2024-03-17,2024-03-15,T001,Rajesh Kumar,,5062.81,4945.44
JOB00430,CUST0031,DEV009,Keyboard Fault,Completed,2024-02-07,2024-02-12,2024-02-13,T008,Arjun Iyer,,1794.21,485.47
JOB01045,CUST0197,DEV040,RAM Issue,Completed,2024-01-03,2024-01-08,2024-01-08,T007,Meena Reddy,Customer follow-up pending,1800.0,6108.8
JOB01346,CUST0243,DEV020,Overheating,Completed,2024-02-10,2024-02-15,2024-02-16,T003,Priya Singh,,416.44,849.73
JOB01091,CUST0217,DEV043,Keyboard Fault,In Progress,2024-01-01,2024-01-06,,T003,Priya Singh,Under warranty,7643.46,
JOB01267,CUST0126,DEV037,Power Not Turning On,Completed,2024-02-10,2024-02-15,2024-02-16,T004,Amit Patel,,5853.33,4247.79
JOB01156,CUST0161,DEV025,Motherboard Failure,Completed,2024-03-05,2024-03-10,2024-03-12,T002,Suresh Rao,Customer follow-up pending,2234.27,902.61
JOB00472,CUST0274,DEV024,Hard Disk Failure,Completed,2024-01-19,2024-01-24,2024-01-22,T002,Suresh Rao,,5499.67,1638.77
JOB01229,CUST0019,DEV042,Software Crash,Pending,2024-02-15,2024-02-20,,T002,Suresh Rao,Out of warranty,7182.53,
JOB00867,CUST0281,DEV016,Overheating,Completed,2024-02-23,2024-02-28,2024-02-26,T003,Priya Singh,Out of warranty,2138.87,3251.1
JOB00456,CUST0024,DEV021,Motherboard Failure,Completed,2024-01-30,2024-02-04,2024-02-04,T008,Arjun Iyer,Spare part ordered,2917.0,8460.9
JOB00622,CUST0243,DEV038,Screen Damage,Completed,2024-02-01,2024-02-06,2024-02-08,T008,Arjun Iyer,Customer informed,6587.63,5170.31
JOB01299,CUST0103,DEV039,Overheating,Pending,2024-02-26,2024-03-02,,T003,Priya Singh,,7139.16,
JOB00131,CUST0246,DEV031,RAM Issue,Completed,2024-01-18,2024-01-23,2024-01-22,T001,Rajesh Kumar,,7158.05,4902.16
JOB00637,CUST0246,DEV002,RAM Issue,In Progress,2024-01-12,2024-01-17,,T007,Meena Reddy,Customer follow-up pending,6335.73,
JOB00811,CUST0269,DEV015,Hard Disk Failure,Completed,2024-02-16,2024-02-21,2024-02-24,T004,Amit Patel,,5085.94,8575.45
JOB00781,CUST0100,DEV042,Hard Disk Failure,Cancelled,2024-02-25,2024-03-01,2024-03-01,T002,Suresh Rao,Customer follow-up pending,5001.54,
JOB00273,CUST0019,DEV013,Charging Port Fault,Completed,2024-01-18,2024-01-23,2024-01-21,T005,Kavitha Nair,,1572.68,7694.81
JOB01453,CUST0123,DEV009,Hard Disk Failure,Cancelled,2024-02-28,2024-03-04,2024-03-02,T005,Kavitha Nair,Customer informed,3044.43,
JOB00811,CUST0269,DEV015,Hard Disk Failure,Completed,2024-02-16,2024-02-21,2024-02-24,T004,Amit Patel,,5085.94,8575.45
JOB00536,CUST0147,DEV023,Hinge Broken,Pending,2024-02-04,2024-02-09,,T002,Suresh Rao,Returned to customer,7476.48,
JOB01004,CUST0085,DEV015,Motherboard Failure,Completed,2024-03-03,2024-03-08,2024-03-08,T006,Deepak Sharma,Returned to customer,4477.92,3645.4
JOB01208,CUST0220,DEV029,Software Crash,Completed,2024-02-20,2024-02-25,2024-02-22,T005,Kavitha Nair,Under warranty,5862.97,6902.25
